case_id,source_file,query,intent,start,end,period,interval,ticker,datetime,Open,High,Low,Close,Adj Close,Volume
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-04 00:00:00,182.9199981689453,183.0200042724609,165.64999389648438,165.8300018310547,165.8300018310547,88280000
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-05 00:00:00,168.10000610351562,172.69000244140625,165.5800018310547,170.4199981689453,170.4199981689453,66080300
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-08 00:00:00,168.1999969482422,171.66000366210938,166.82000732421875,169.89999389648438,169.89999389648438,43997500
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-09 00:00:00,170.2100067138672,171.60000610351562,167.2899932861328,170.77999877929688,170.77999877929688,42886100
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-10 00:00:00,166.7100067138672,169.77999877929688,164.0,167.13999938964844,167.13999938964844,59600000
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-11 00:00:00,167.5500030517578,170.9499969482422,166.5500030517578,170.5,170.5,48994500
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-12 00:00:00,164.52999877929688,165.6999969482422,161.82000732421875,163.27999877929688,163.27999877929688,63519600
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-15 00:00:00,164.42999267578125,164.44000244140625,158.75999450683594,160.32000732421875,160.32000732421875,61461200
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-16 00:00:00,162.27999877929688,164.8800048828125,161.6699981689453,163.4600067138672,163.4600067138672,55302100
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-17 00:00:00,163.97000122070312,164.4499969482422,153.8800048828125,154.02000427246094,154.02000427246094,75909000
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-18 00:00:00,155.50999450683594,156.9600067138672,152.32000732421875,155.0800018310547,155.0800018310547,52669800
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-19 00:00:00,151.58999633789062,154.25,145.2899932861328,146.63999938964844,146.63999938964844,71618200
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-22 00:00:00,148.14999389648438,149.88999938964844,145.6300048828125,148.63999938964844,148.63999938964844,49397000
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-23 00:00:00,151.64999389648438,153.5,150.35000610351562,152.27000427246094,152.27000427246094,46051900
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-24 00:00:00,156.55999755859375,157.66000366210938,150.6300048828125,151.74000549316406,151.74000549316406,43412600
