Ticker,AMD,AMD,AMD,AMD,AMD,AMD,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2024-10-18,157.41000366210938,158.00999450683594,155.55999755859375,155.97000122070312,155.97000122070312,23823000,138.6699981689453,138.89999389648438,137.27999877929688,138.0,137.94529724121094,176090200
2024-10-21,155.75999450683594,158.0,154.14999389648438,157.89999389648438,157.89999389648438,25781200,138.1300048828125,143.7100067138672,138.0,143.7100067138672,143.6530303955078,264554500
2024-10-22,156.60000610351562,156.74000549316406,151.91000366210938,154.08999633789062,154.08999633789062,34997400,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,143.5330810546875,226311600
2024-10-23,153.0,153.4499969482422,150.52000427246094,152.91000366210938,152.91000366210938,26095900,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,139.50466918945312,285930000
2024-10-24,154.74000549316406,155.19000244140625,152.35000610351562,153.44000244140625,153.44000244140625,22877000,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,140.35433959960938,172354900
2024-10-25,155.39999389648438,158.91000366210938,155.0500030517578,156.22999572753906,156.22999572753906,29758500,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,141.48388671875,205122100
2024-10-28,158.5,160.27999877929688,157.0399932861328,159.9199981689453,159.9199981689453,36010100,143.0,143.13999938964844,140.0500030517578,140.52000427246094,140.4643096923828,173586700
2024-10-29,161.10000610351562,167.50999450683594,158.94000244140625,166.25,166.25,71896000,140.2899932861328,142.25999450683594,138.89999389648438,141.25,141.19400024414062,157593600
2024-10-30,153.00999450683594,153.1199951171875,148.10000610351562,148.60000610351562,148.60000610351562,87701700,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,139.28475952148438,179418100
2024-10-31,147.8000030517578,148.67999267578125,143.3300018310547,144.07000732421875,144.07000732421875,44386600,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,132.70736694335938,270039600
2024-11-01,144.44000244140625,144.5399932861328,141.32000732421875,141.86000061035156,141.86000061035156,39027400,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,135.34632873535156,207127800
2024-11-04,141.6999969482422,143.63999938964844,139.72000122070312,140.7100067138672,140.7100067138672,29117400,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,135.99606323242188,187528200
2024-11-05,141.94000244140625,143.0800018310547,140.8000030517578,141.66000366210938,141.66000366210938,27067300,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,139.8545379638672,160537400
2024-11-06,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,145.10000610351562,32911500,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,145.55230712890625,242043900
2024-11-07,146.67999267578125,150.1199951171875,145.66000366210938,149.82000732421875,149.82000732421875,30326400,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,148.8209991455078,207323300
2024-11-08,149.38999938964844,150.7100067138672,147.52999877929688,147.9499969482422,147.9499969482422,27560300,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,147.5714569091797,175665800
2024-11-11,147.3800048828125,148.57000732421875,144.91000366210938,147.35000610351562,147.35000610351562,29868100,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,145.20240783691406,182325600
2024-11-12,147.0,147.4499969482422,141.5500030517578,143.6300048828125,143.6300048828125,33560300,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,148.23118591308594,198634700
2024-11-13,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,139.3000030517578,35146600,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,146.2120361328125,191903300
2024-11-14,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,138.83999633789062,31681400,147.63999938964844,149.0,145.5500030517578,146.75999450683594,146.70181274414062,194463300
2024-11-15,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,134.89999389648438,44217500,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,141.92369079589844,250132900
2024-11-18,138.19000244140625,140.89999389648438,137.2100067138672,138.92999267578125,138.92999267578125,38705400,139.5,141.5500030517578,137.14999389648438,140.14999389648438,140.0944366455078,221205300
2024-11-19,137.41000366210938,139.75,137.13999938964844,139.38999938964844,139.38999938964844,23131400,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,146.95172119140625,227834900
2024-11-20,138.9600067138672,140.77000427246094,135.47999572753906,137.60000610351562,137.60000610351562,28843100,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,145.83216857910156,309871700
2024-11-21,138.8699951171875,140.27999877929688,134.92999267578125,137.49000549316406,137.49000549316406,29311400,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,146.6118621826172,400946600
2024-11-22,137.35000610351562,139.1300048828125,137.0399932861328,138.35000610351562,138.35000610351562,21784700,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,141.89373779296875,236406200
2024-11-25,140.49000549316406,142.35000610351562,139.0500030517578,141.1300048828125,141.1300048828125,30923100,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,135.96607971191406,344941900
2024-11-26,142.5500030517578,142.8000030517578,136.6199951171875,137.72000122070312,137.72000122070312,32092400,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,136.86570739746094,190287700
2024-11-27,137.1999969482422,137.94000244140625,132.9600067138672,136.24000549316406,136.24000549316406,30175300,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,135.28634643554688,226370900
2024-11-29,136.24000549316406,138.58999633789062,135.77999877929688,137.17999267578125,137.17999267578125,16085700,136.77999877929688,139.35000610351562,136.0500030517578,138.25,138.19520568847656,141863200
2024-12-02,137.9199981689453,142.82000732421875,137.8000030517578,142.05999755859375,142.05999755859375,33102400,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,138.57504272460938,171682800
2024-12-03,142.5800018310547,143.4499969482422,141.0800018310547,141.97999572753906,141.97999572753906,22665300,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,140.20440673828125,164414000
2024-12-04,142.9600067138672,144.1199951171875,141.17999267578125,143.99000549316406,143.99000549316406,25942700,142.0,145.7899932861328,140.2899932861328,145.13999938964844,145.08245849609375,231224300
2024-12-05,143.67999267578125,143.9499969482422,140.3800048828125,141.36000061035156,141.36000061035156,29576900,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,145.0124969482422,172621200
2024-12-06,141.47999572753906,142.7899932861328,137.39999389648438,138.58999633789062,138.58999633789062,33576800,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,142.3933563232422,188505600
2024-12-09,135.7100067138672,135.77000427246094,130.0,130.8699951171875,130.8699951171875,57055600,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,138.76454162597656,189308600
2024-12-10,131.55999755859375,131.55999755859375,127.06999969482422,127.73999786376953,127.73999786376953,38907200,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,135.0257568359375,210020900
2024-12-11,128.52000427246094,131.2100067138672,126.22000122070312,130.14999389648438,130.14999389648438,45588100,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,139.26437377929688,184905200
2024-12-12,130.0,132.32000732421875,129.07000732421875,130.60000610351562,130.60000610351562,34267100,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,137.29501342773438,159211400
2024-12-13,131.3000030517578,131.3000030517578,124.7699966430664,126.91000366210938,126.91000366210938,67544700,138.94000244140625,139.60000610351562,132.5399932861328,134.25,134.20602416992188,231514900
2024-12-16,126.01000213623047,127.76000213623047,123.12000274658203,126.69000244140625,126.69000244140625,42090300,134.17999267578125,134.39999389648438,130.4199981689453,132.0,131.95675659179688,237951100
2024-12-17,124.44999694824219,127.08000183105469,123.1500015258789,125.0199966430664,125.0199966430664,43314900,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,130.3472900390625,259410300
2024-12-18,125.43000030517578,127.75,120.43000030517578,121.41000366210938,121.41000366210938,49724400,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,128.86778259277344,277444500
2024-12-19,122.16000366210938,123.37999725341797,118.44999694824219,118.87999725341797,118.87999725341797,46160700,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,130.63719177246094,209719200
2024-12-20,118.0,121.86000061035156,117.9000015258789,119.20999908447266,119.20999908447266,53591200,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,134.65586853027344,306528600
2024-12-23,120.70999908447266,126.33999633789062,120.47000122070312,124.5999984741211,124.5999984741211,47777900,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,139.62423706054688,176053500
2024-12-24,127.51000213623047,127.51000213623047,124.66000366210938,126.29000091552734,126.29000091552734,24829600,140.0,141.89999389648438,138.64999389648438,140.22000122070312,140.174072265625,105157000
2024-12-26,125.5199966430664,127.30000305175781,125.05000305175781,125.05999755859375,125.05999755859375,24998200,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,139.8841552734375,116205600
2024-12-27,124.37000274658203,126.18000030517578,122.26000213623047,125.19000244140625,125.19000244140625,32924000,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,136.96511840820312,170582600
2024-12-30,123.55999755859375,124.0999984741211,122.3499984741211,122.44000244140625,122.44000244140625,30501600,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,137.4449462890625,167734700
2024-12-31,123.0999984741211,123.55000305175781,120.13999938964844,120.79000091552734,120.79000091552734,30203400,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,134.2460174560547,155659200
2025-01-02,122.29000091552734,123.13999938964844,119.44000244140625,120.62999725341797,120.62999725341797,34256200,136.0,138.8800048828125,134.6300048828125,138.30999755859375,138.2646942138672,198247200
2025-01-03,121.6500015258789,125.55999755859375,121.41999816894531,125.37000274658203,125.37000274658203,36785300,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,144.4226837158203,229322500
2025-01-06,129.07000732421875,130.72999572753906,127.36000061035156,129.5500030517578,129.5500030517578,48020200,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,149.3810577392578,265377400
2025-01-07,130.50999450683594,131.7100067138672,126.8499984741211,127.33000183105469,127.33000183105469,39220400,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,140.09410095214844,351782200
2025-01-08,124.51000213623047,125.30000305175781,120.12000274658203,121.83999633789062,121.83999633789062,46723100,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,140.06410217285156,227349900
2025-01-10,118.18000030517578,118.70999908447266,114.44999694824219,116.04000091552734,116.04000091552734,59415600,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,135.86549377441406,207602500
2025-01-13,115.27999877929688,117.4800033569336,114.41000366210938,117.31999969482422,117.31999969482422,39128900,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,133.1863555908203,204808900
2025-01-14,118.0,118.66000366210938,114.5,116.08999633789062,116.08999633789062,37005300,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,131.71682739257812,195590500
2025-01-15,117.55000305175781,120.41999816894531,117.45999908447266,119.95999908447266,119.95999908447266,38185800,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,136.1953887939453,185217300
2025-01-16,120.23999786376953,121.08999633789062,118.25,118.44000244140625,118.44000244140625,29414100,138.63999938964844,138.75,133.49000549316406,133.57000732421875,133.5262451171875,209235600
2025-01-17,120.77999877929688,122.73999786376953,120.55000305175781,121.45999908447266,121.45999908447266,35765900,136.69000244140625,138.5,135.4600067138672,137.7100067138672,137.66490173339844,201188800
2025-01-21,122.38999938964844,123.75,121.12000274658203,122.27999877929688,122.27999877929688,31578800,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,140.78387451171875,197749000
2025-01-22,123.08000183105469,125.6500015258789,121.91000366210938,123.75,123.75,35023800,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,147.02183532714844,237651400
2025-01-23,121.43000030517578,123.70999908447266,120.62999725341797,123.04000091552734,123.04000091552734,24921100,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,147.17178344726562,155915500
2025-01-24,124.55000305175781,125.25,122.2300033569336,122.83999633789062,122.83999633789062,31570300,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,142.5732879638672,234657600
2025-01-27,117.80000305175781,118.08000183105469,112.80000305175781,115.01000213623047,115.01000213623047,61067900,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,118.38121032714844,818830900
2025-01-28,115.18000030517578,116.1500015258789,112.94999694824219,114.16999816894531,114.16999816894531,40554800,121.80999755859375,129.0,116.25,128.99000549316406,128.94775390625,579666400
2025-01-29,115.7699966430664,118.5199966430664,114.95999908447266,117.3499984741211,117.3499984741211,40199100,126.5,126.88999938964844,120.05000305175781,123.69999694824219,123.65947723388672,467120600
2025-01-30,118.52999877929688,120.44000244140625,117.08999633789062,118.86000061035156,118.86000061035156,29788400,123.0999984741211,125.0,118.0999984741211,124.6500015258789,124.60917663574219,392925500
2025-01-31,119.13999938964844,119.56999969482422,115.33000183105469,115.94999694824219,115.94999694824219,40463400,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,120.03067016601562,388161100
2025-02-03,113.87999725341797,115.16000366210938,112.9800033569336,114.2699966430664,114.2699966430664,34586100,114.75,118.56999969482422,113.01000213623047,116.66000366210938,116.62178802490234,371235700
2025-02-04,115.44999694824219,119.8499984741211,114.79000091552734,119.5,119.5,69412100,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,118.61112976074219,256550000
2025-02-05,107.61000061035156,112.08999633789062,106.5,112.01000213623047,112.01000213623047,110385200,121.76000213623047,125.0,120.76000213623047,124.83000183105469,124.78912353515625,262230800
2025-02-06,110.93000030517578,112.55999755859375,109.0199966430664,110.16000366210938,110.16000366210938,50426600,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,128.63787841796875,251483600
2025-02-07,109.12999725341797,109.91999816894531,106.79000091552734,107.55999755859375,107.55999755859375,46082500,129.22000122070312,130.3699951171875,125.0,129.83999633789062,129.79745483398438,228186300
2025-02-10,108.44000244140625,111.4000015258789,108.1500015258789,110.4800033569336,110.4800033569336,34905400,130.08999633789062,135.0,129.9600067138672,133.57000732421875,133.5262451171875,216989100
2025-02-11,108.9800033569336,113.06999969482422,108.94000244140625,111.0999984741211,111.0999984741211,35033800,132.5800018310547,134.47999572753906,131.02000427246094,132.8000030517578,132.75650024414062,178902400
2025-02-12,109.5199966430664,111.83999633789062,109.05999755859375,111.72000122070312,111.72000122070312,25319700,130.02000427246094,132.24000549316406,129.0800018310547,131.13999938964844,131.0970458984375,160278600
2025-02-13,112.0,114.5999984741211,110.4000015258789,111.80999755859375,111.80999755859375,40911800,131.55999755859375,136.5,131.1699981689453,135.2899932861328,135.24566650390625,197430000
2025-02-14,112.6500015258789,114.62999725341797,111.69999694824219,113.0999984741211,113.0999984741211,32477200,136.47999572753906,139.25,135.5,138.85000610351562,138.8045196533203,195479600
2025-02-18,114.05000305175781,115.55000305175781,113.44999694824219,114.27999877929688,114.27999877929688,31720300,141.27000427246094,143.44000244140625,137.92999267578125,139.39999389648438,139.35433959960938,219176600
2025-02-19,114.25,116.11000061035156,113.13999938964844,114.69000244140625,114.69000244140625,28807700,139.50999450683594,141.36000061035156,137.22000122070312,139.22999572753906,139.1844024658203,167536000
2025-02-20,115.01000213623047,116.55000305175781,113.11000061035156,114.16999816894531,114.16999816894531,27219600,140.02999877929688,140.66000366210938,136.7899932861328,140.11000061035156,140.06410217285156,143903600
2025-02-21,114.8499984741211,115.76000213623047,110.43000030517578,110.83999633789062,110.83999633789062,41353700,140.0399932861328,141.4600067138672,134.02999877929688,134.42999267578125,134.38595581054688,228217600
2025-02-24,111.48999786376953,111.5999984741211,107.9800033569336,108.11000061035156,108.11000061035156,29072200,136.55999755859375,138.58999633789062,130.0800018310547,130.27999877929688,130.23733520507812,251381100
2025-02-25,107.88999938964844,108.63999938964844,103.62000274658203,103.95999908447266,103.95999908447266,39169200,129.97999572753906,130.1999969482422,124.44000244140625,126.62999725341797,126.5885238647461,271428700
2025-02-26,104.94999694824219,105.80000305175781,103.98999786376953,104.73999786376953,104.73999786376953,29178200,129.99000549316406,133.72999572753906,128.49000549316406,131.27999877929688,131.23699951171875,322553800
2025-02-27,105.08000183105469,105.76000213623047,99.5,99.51000213623047,99.51000213623047,47263700,135.0,135.00999450683594,120.01000213623047,120.1500015258789,120.11064910888672,443175800
2025-02-28,99.55999755859375,101.80000305175781,98.69000244140625,99.86000061035156,99.86000061035156,45194600,118.0199966430664,125.08999633789062,116.4000015258789,124.91999816894531,124.87907409667969,389091100
2025-03-03,101.5199966430664,102.33999633789062,97.08999633789062,98.2300033569336,98.2300033569336,38958000,123.51000213623047,123.69999694824219,112.27999877929688,114.05999755859375,114.02263641357422,411381400
2025-03-04,96.0,103.18000030517578,95.88999938964844,100.75,100.75,54156900,110.6500015258789,119.30999755859375,110.11000061035156,115.98999786376953,115.9520034790039,398163300
2025-03-05,100.36000061035156,101.83999633789062,98.87000274658203,101.66999816894531,101.66999816894531,27855500,117.58000183105469,118.27999877929688,114.51000213623047,117.30000305175781,117.26158142089844,284337900
2025-03-06,99.05000305175781,101.08000183105469,98.2699966430664,98.8499984741211,98.8499984741211,28985000,113.52999877929688,115.3499984741211,110.22000122070312,110.56999969482422,110.53378295898438,321181900
2025-03-07,98.87999725341797,100.6500015258789,96.38999938964844,100.30999755859375,100.30999755859375,33254400,111.25,113.4800033569336,107.55999755859375,112.69000244140625,112.6530990600586,341755500
2025-03-10,98.56999969482422,101.29000091552734,95.83000183105469,96.62999725341797,96.62999725341797,38733200,109.9000015258789,111.8499984741211,105.45999908447266,106.9800033569336,106.94495391845703,366487400
2025-03-11,96.79000091552734,98.16000366210938,94.7300033569336,96.76000213623047,96.76000213623047,34078300,106.98999786376953,112.23999786376953,104.7699966430664,108.76000213623047,108.72437286376953,354865700
2025-03-12,99.05000305175781,101.72000122070312,98.16999816894531,100.79000091552734,100.79000091552734,34241300,114.12000274658203,116.76000213623047,112.87999725341797,115.73999786376953,115.71273040771484,323857500
2025-03-13,99.72000122070312,100.06999969482422,97.2699966430664,98.11000061035156,98.11000061035156,28575200,117.02999877929688,117.76000213623047,113.79000091552734,115.58000183105469,115.55277252197266,299033100
2025-03-14,99.63999938964844,101.22000122070312,99.58000183105469,100.97000122070312,100.97000122070312,24715300,118.61000061035156,121.87999725341797,118.1500015258789,121.66999816894531,121.6413345336914,277593500
2025-03-17,102.5999984741211,106.1500015258789,102.5999984741211,104.58999633789062,104.58999633789062,43689500,122.73999786376953,122.88999938964844,118.02999877929688,119.52999877929688,119.50183868408203,255501500
2025-03-18,103.8499984741211,104.55000305175781,102.97000122070312,103.51000213623047,103.51000213623047,27152800,118.0,119.0199966430664,114.54000091552734,115.43000030517578,115.4028091430664,299686900
2025-03-19,104.41999816894531,107.9000015258789,101.95999908447266,106.2300033569336,106.2300033569336,32287500,117.2699966430664,120.44999694824219,115.68000030517578,117.5199966430664,117.4923095703125,273426200
2025-03-20,105.12000274658203,108.26000213623047,105.12000274658203,107.13999938964844,107.13999938964844,26871800,116.55000305175781,120.19999694824219,116.47000122070312,118.52999877929688,118.50206756591797,248829700
2025-03-21,105.33000183105469,107.25,104.33000183105469,106.44000244140625,106.44000244140625,30767900,116.94000244140625,117.98999786376953,115.41999816894531,117.69999694824219,117.6722640991211,266498500
2025-03-24,109.7300033569336,114.8499984741211,109.4000015258789,113.8499984741211,113.8499984741211,53342000,119.87999725341797,122.22000122070312,119.33999633789062,121.41000366210938,121.38140106201172,228452500
2025-03-25,113.2699966430664,114.94999694824219,112.70999908447266,114.80999755859375,114.80999755859375,29077500,120.55000305175781,121.29000091552734,118.91999816894531,120.69000244140625,120.66156768798828,167447200
2025-03-26,114.11000061035156,115.9000015258789,108.68000030517578,110.19000244140625,110.19000244140625,39824000,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623047,113.73320007324219,293463300
2025-03-27,106.11000061035156,107.62000274658203,105.55000305175781,106.6500015258789,106.6500015258789,32773700,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,111.40375518798828,236902100
2025-03-28,105.52999877929688,106.51000213623047,102.4800033569336,103.22000122070312,103.22000122070312,31069100,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,109.6441650390625,229872500
2025-03-31,100.23999786376953,102.81999969482422,98.80000305175781,102.73999786376953,102.73999786376953,30865300,105.12999725341797,110.95999908447266,103.6500015258789,108.37999725341797,108.35446166992188,299212700
2025-04-01,102.16000366210938,102.83000183105469,100.93000030517578,102.77999877929688,102.77999877929688,23523200,108.5199966430664,110.19999694824219,106.47000122070312,110.1500015258789,110.12405395507812,222614000
2025-04-02,101.5199966430664,104.19000244140625,100.76000213623047,102.95999908447266,102.95999908447266,20794000,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894531,110.39398193359375,220601200
2025-04-03,97.79000091552734,99.44999694824219,93.63999938964844,93.80000305175781,93.80000305175781,50472500,103.51000213623047,105.62999725341797,101.5999984741211,101.80000305175781,101.7760238647461,338769400
2025-04-04,90.0999984741211,91.08000183105469,83.66999816894531,85.76000213623047,85.76000213623047,65847000,98.91000366210938,100.12999725341797,92.11000061035156,94.30999755859375,94.28778076171875,532273800
2025-04-07,80.68000030517578,89.0,77.75,83.63999938964844,83.63999938964844,70515400,87.45999908447266,101.75,86.62000274658203,97.63999938964844,97.61698913574219,611041300
2025-04-08,86.1500015258789,88.93000030517578,76.4800033569336,78.20999908447266,78.20999908447266,69910200,103.80999755859375,105.8499984741211,94.45999908447266,96.30000305175781,96.27731323242188,476243400
2025-04-09,79.22000122070312,97.91000366210938,78.87000274658203,96.83999633789062,96.83999633789062,97827400,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105469,114.30307006835938,612918300
2025-04-10,91.0,92.94999694824219,85.05999755859375,88.69999694824219,88.69999694824219,65210600,109.37000274658203,110.86000061035156,99.1500015258789,107.56999969482422,107.5446548461914,437812400
2025-04-11,90.51000213623047,94.76000213623047,90.5,93.4000015258789,93.4000015258789,57892600,108.5,111.55000305175781,107.4800033569336,110.93000030517578,110.90386962890625,313417300
2025-04-14,97.11000061035156,97.37000274658203,93.44999694824219,94.5,94.5,36003000,114.11000061035156,114.29000091552734,109.06999969482422,110.70999908447266,110.68392181396484,264705000
2025-04-15,94.66000366210938,96.8499984741211,94.62000274658203,95.29000091552734,95.29000091552734,28116500,110.97000122070312,113.62000274658203,110.5,112.19999694824219,112.1735610961914,228966900
2025-04-16,87.61000061035156,90.47000122070312,85.30000305175781,88.29000091552734,88.29000091552734,62109000,104.55000305175781,106.79000091552734,100.44999694824219,104.48999786376953,104.46538543701172,397016900
2025-04-17,88.83999633789062,89.02999877929688,86.5199966430664,87.5,87.5,34801400,104.44999694824219,104.47000122070312,100.05000305175781,101.48999786376953,101.46607971191406,292517500
2025-04-21,86.0199966430664,86.13999938964844,83.75,85.55999755859375,85.55999755859375,33855400,98.7699966430664,99.44000244140625,95.04000091552734,96.91000366210938,96.88717651367188,288501100
2025-04-22,86.12000274658203,87.16999816894531,85.16999816894531,86.26000213623047,86.26000213623047,35236700,98.77999877929688,99.80999755859375,97.27999877929688,98.88999938964844,98.86669921875,241004800
2025-04-23,91.87999725341797,93.73999786376953,90.12000274658203,90.38999938964844,90.38999938964844,41102600,104.5199966430664,104.80000305175781,102.0199966430664,102.70999908447266,102.68579864501953,247526000
2025-04-24,91.58999633789062,94.75,90.37000274658203,94.47000122070312,94.47000122070312,33681900,103.4800033569336,106.54000091552734,103.11000061035156,106.43000030517578,106.40492248535156,220815000
2025-04-25,93.27999877929688,97.0999984741211,92.8499984741211,96.6500015258789,96.6500015258789,28575300,106.8499984741211,111.91999816894531,105.7300033569336,111.01000213623047,110.98385620117188,251064700
2025-04-28,95.58000183105469,97.48999786376953,94.2699966430664,96.38999938964844,96.38999938964844,30456700,109.69000244140625,110.37000274658203,106.0199966430664,108.7300033569336,108.70439910888672,207708500
2025-04-29,95.76000213623047,97.18000030517578,95.33000183105469,96.05999755859375,96.05999755859375,20700600,107.66999816894531,110.19999694824219,107.44000244140625,109.0199966430664,108.99430847167969,170444300
2025-04-30,92.80999755859375,97.55000305175781,91.87000274658203,97.3499984741211,97.3499984741211,29730700,104.47000122070312,108.91999816894531,104.08000183105469,108.91999816894531,108.89433288574219,235044600
2025-05-01,99.2699966430664,100.0999984741211,96.44999694824219,96.6500015258789,96.6500015258789,29591500,113.08000183105469,114.94000244140625,111.30000305175781,111.61000061035156,111.58370208740234,236121500
2025-05-02,98.4000015258789,99.87999725341797,98.30000305175781,98.80000305175781,98.80000305175781,29957900,114.18000030517578,115.4000015258789,113.37000274658203,114.5,114.47303009033203,190194800
2025-05-05,99.0,102.05000305175781,98.76000213623047,100.58999633789062,100.58999633789062,41268900,112.91000366210938,114.66999816894531,112.66000366210938,113.81999969482422,113.79318237304688,133163200
2025-05-06,98.41000366210938,100.06999969482422,97.44000244140625,98.62000274658203,98.62000274658203,54264300,111.4800033569336,114.73999786376953,110.81999969482422,113.54000091552734,113.51325988769531,158525600
2025-05-07,100.75,103.41999816894531,96.87999725341797,100.36000061035156,100.36000061035156,86474400,113.05000305175781,117.68000030517578,112.27999877929688,117.05999755859375,117.03242492675781,206758800
2025-05-08,101.91999816894531,105.44000244140625,101.55999755859375,101.69999694824219,101.69999694824219,54231400,118.25,118.68000030517578,115.8499984741211,117.37000274658203,117.34235382080078,198428100
2025-05-09,102.58999633789062,103.54000091552734,101.5999984741211,102.83999633789062,102.83999633789062,31704300,117.3499984741211,118.2300033569336,115.20999908447266,116.6500015258789,116.62252044677734,132972200
2025-05-12,110.41999816894531,110.66999816894531,106.9800033569336,108.12000274658203,108.12000274658203,50543400,121.97000122070312,123.0,120.27999877929688,123.0,122.97102355957031,225023300
2025-05-13,109.5999984741211,113.12999725341797,109.0,112.45999908447266,112.45999908447266,55659500,124.9800033569336,131.22000122070312,124.47000122070312,129.92999267578125,129.89938354492188,330430100
2025-05-14,119.83000183105469,122.5199966430664,116.58999633789062,117.72000122070312,117.72000122070312,86743700,133.1999969482422,135.44000244140625,131.67999267578125,135.33999633789062,135.30810546875,281180800
2025-05-15,117.0199966430664,117.5,114.01000213623047,114.98999786376953,114.98999786376953,43843200,134.2899932861328,136.3000030517578,132.66000366210938,134.8300018310547,134.79824829101562,226632600
2025-05-16,118.06999969482422,118.23999786376953,116.01000213623047,117.16999816894531,117.16999816894531,43419700,136.22000122070312,136.35000610351562,133.4600067138672,135.39999389648438,135.36810302734375,226542500
2025-05-19,115.0199966430664,115.52999877929688,114.05999755859375,114.73999786376953,114.73999786376953,37737400,132.38999938964844,135.8699951171875,132.38999938964844,135.57000732421875,135.53805541992188,193154600
2025-05-20,114.3499984741211,114.51000213623047,112.08000183105469,113.51000213623047,113.51000213623047,29030800,134.2899932861328,134.5800018310547,132.6199951171875,134.3800048828125,134.3483428955078,161514200
2025-05-21,113.8499984741211,116.0999984741211,111.08999633789062,112.05999755859375,112.05999755859375,43594600,133.05999755859375,137.39999389648438,130.58999633789062,131.8000030517578,131.76895141601562,270608700
2025-05-22,111.9000015258789,112.63999938964844,110.61000061035156,110.70999908447266,110.70999908447266,29252000,132.22999572753906,134.25,131.5500030517578,132.8300018310547,132.7987060546875,187344000
2025-05-23,108.08999633789062,111.0199966430664,107.66999816894531,110.30999755859375,110.30999755859375,30867300,130.0,132.67999267578125,129.16000366210938,131.2899932861328,131.25906372070312,198821300
